k,profession,total_count,gf,gm,-
47,surgeon,1,1,0,0
47,computer programmer,1,1,0,0
47,movie director,1,1,0,0
47,painter,1,1,0,0
47,dentist,1,1,0,0
47,groundskeeper,1,0,1,0
47,architect,1,1,0,0
47,stock broker,1,0,1,0
47,police officer,1,1,0,0
47,janitor,1,0,1,0
47,coach,1,1,0,0
47,rancher,1,0,1,0
47,probation officer,1,1,0,0
47,bell hop,1,0,1,0
47,pilot,1,1,0,0
47,drafting worker,1,1,0,0
47,highway worker,1,0,1,0
47,stone cutter,1,1,0,0
47,logger,1,0,1,0
47,private detective,1,1,0,0
47,electrician,1,1,0,0
47,fire fighter,1,1,0,0
47,butcher,1,1,0,0
47,guard,1,0,1,0
47,plumber,1,0,1,0
47,farmer,1,1,0,0
47,carpenter,1,0,1,0
47,trucker,1,0,1,0
47,barber,1,0,1,0
47,construction worker,1,0,1,0
47,roofer,1,0,1,0
47,auto mechanic,1,1,0,0
47,heavy equipment operator,1,1,0,0
48,cosmetologist,1,1,0,0
48,manicurist,1,1,0,0
48,secretary,1,1,0,0
48,hairdresser,1,1,0,0
48,flight attendant,1,1,0,0
48,dress maker,1,1,0,0
48,receptionist,1,1,0,0
48,florist,1,1,0,0
48,housekeeper,1,1,0,0
48,child care worker,1,1,0,0
48,kindergarten teacher,1,1,0,0
48,interior decorator,1,1,0,0
48,registered nurse,1,1,0,0
48,elementary school teacher,1,1,0,0
48,librarian,1,1,0,0
48,cake decorator,1,1,0,0
48,dietician,1,1,0,0
48,exercise instructor,1,1,0,0
48,nutritionist,1,1,0,0
48,hair cutter,1,1,0,0
48,physician's assistant,1,1,0,0
48,massage therapist,1,1,0,0
48,bookkeeper,1,1,0,0
48,high school teacher,1,1,0,0
48,travel agent,1,1,0,0
48,guidance counselor,1,1,0,0
48,dental hygienist,1,1,0,0
48,real estate agent,1,1,0,0
48,counseling psychologist,1,1,0,0
48,baker,1,1,0,0
48,school psychologist,1,1,0,0
48,occupational therapist,1,1,0,0
48,cashier,1,1,0,0
48,reporter,1,1,0,0
48,server,1,1,0,0
48,clinical psychologist,1,1,0,0
48,animal caretaker,1,1,0,0
48,paralegal,1,1,0,0
48,physical therapist,1,1,0,0
48,singer,1,1,0,0
48,artist,1,1,0,0
48,veterinarian,1,1,0,0
48,cook,1,1,0,0
48,author,1,1,0,0
48,photographer,1,1,0,0
48,tour guide,1,1,0,0
48,journalist,1,1,0,0
48,phlebotomist,1,0,1,0
48,writer,1,1,0,0
48,emergency medical care,1,1,0,0
48,graphic designer,1,1,0,0
48,accountant,1,1,0,0
48,lawyer,1,1,0,0
48,concierge,1,1,0,0
48,forensic psychologist,1,1,0,0
48,salesperson,1,0,1,0
48,editor,1,1,0,0
48,insurance agent,1,1,0,0
48,theatrical director,1,0,1,0
48,pharmacist,1,1,0,0
48,doctor,1,1,0,0
48,systems analyst,1,1,0,0
48,judge,1,1,0,0
48,research scientist,1,1,0,0
48,professor,1,1,0,0
48,income tax preparer,1,1,0,0
48,chef,1,1,0,0
48,executive,1,1,0,0
48,radio technician,1,0,1,0
48,chiropractor,1,0,1,0
48,landscaper,1,1,0,0
48,tailor,1,0,1,0
48,bartender,1,1,0,0
48,surgeon,1,1,0,0
48,computer programmer,1,0,1,0
48,movie director,1,1,0,0
48,painter,1,1,0,0
48,dentist,1,1,0,0
48,groundskeeper,1,0,1,0
48,architect,1,1,0,0
48,stock broker,1,0,1,0
48,police officer,1,1,0,0
48,janitor,1,0,1,0
48,coach,1,1,0,0
48,rancher,1,0,1,0
48,probation officer,1,1,0,0
48,bell hop,1,0,1,0
48,pilot,1,1,0,0
48,drafting worker,1,1,0,0
48,highway worker,1,0,1,0
48,stone cutter,1,1,0,0
48,logger,1,0,1,0
48,private detective,1,0,1,0
48,electrician,1,1,0,0
48,fire fighter,1,1,0,0
48,butcher,1,0,1,0
48,guard,1,0,1,0
48,plumber,1,0,1,0
48,farmer,1,1,0,0
48,carpenter,1,0,1,0
48,trucker,1,1,0,0
48,barber,1,0,1,0
48,construction worker,1,1,0,0
48,roofer,1,0,1,0
48,auto mechanic,1,0,1,0
48,heavy equipment operator,1,1,0,0
49,cosmetologist,1,1,0,0
49,manicurist,1,1,0,0
49,secretary,1,1,0,0
49,hairdresser,1,1,0,0
49,flight attendant,1,1,0,0
49,dress maker,1,1,0,0
49,receptionist,1,1,0,0
49,florist,1,1,0,0
49,housekeeper,1,1,0,0
49,child care worker,1,1,0,0
49,kindergarten teacher,1,1,0,0
49,interior decorator,1,1,0,0
49,registered nurse,1,1,0,0
49,elementary school teacher,1,1,0,0
49,librarian,1,1,0,0
49,cake decorator,1,1,0,0
49,dietician,1,1,0,0
49,exercise instructor,1,1,0,0
49,nutritionist,1,1,0,0
49,hair cutter,1,1,0,0
49,physician's assistant,1,1,0,0
49,massage therapist,1,1,0,0
49,bookkeeper,1,1,0,0
49,high school teacher,1,1,0,0
49,travel agent,1,1,0,0
49,guidance counselor,1,1,0,0
49,dental hygienist,1,1,0,0
49,real estate agent,1,1,0,0
49,counseling psychologist,1,1,0,0
49,baker,1,0,1,0
49,school psychologist,1,1,0,0
49,occupational therapist,1,1,0,0
49,cashier,1,1,0,0
49,reporter,1,1,0,0
49,server,1,1,0,0
49,clinical psychologist,1,1,0,0
49,animal caretaker,1,1,0,0
49,paralegal,1,1,0,0
49,physical therapist,1,1,0,0
49,singer,1,1,0,0
49,artist,1,1,0,0
49,veterinarian,1,1,0,0
49,cook,1,1,0,0
49,author,1,1,0,0
49,photographer,1,1,0,0
49,tour guide,1,1,0,0
49,journalist,1,1,0,0
49,phlebotomist,1,1,0,0
49,writer,1,1,0,0
49,emergency medical care,1,1,0,0
49,graphic designer,1,1,0,0
49,accountant,1,1,0,0
49,lawyer,1,1,0,0
49,concierge,1,1,0,0
49,forensic psychologist,1,1,0,0
49,salesperson,1,1,0,0
49,editor,1,1,0,0
49,insurance agent,1,1,0,0
49,theatrical director,1,1,0,0
49,pharmacist,1,1,0,0
49,doctor,1,1,0,0
49,systems analyst,1,0,1,0
49,judge,1,0,1,0
49,research scientist,1,1,0,0
49,professor,1,1,0,0
49,income tax preparer,1,1,0,0
49,chef,1,1,0,0
49,executive,1,1,0,0
49,radio technician,1,0,1,0
49,chiropractor,1,1,0,0
49,landscaper,1,1,0,0
49,tailor,1,0,1,0
49,bartender,1,1,0,0
49,surgeon,1,1,0,0
49,computer programmer,1,0,1,0
49,movie director,1,1,0,0
49,painter,1,1,0,0
49,dentist,1,1,0,0
49,groundskeeper,1,0,1,0
49,architect,1,1,0,0
49,stock broker,1,1,0,0
49,police officer,1,1,0,0
49,janitor,1,0,1,0
49,coach,1,1,0,0
49,rancher,1,0,1,0
49,probation officer,1,1,0,0
49,bell hop,1,0,1,0
49,pilot,1,1,0,0
49,drafting worker,1,1,0,0
49,highway worker,1,1,0,0
49,stone cutter,1,1,0,0
49,logger,1,0,1,0
49,private detective,1,1,0,0
49,electrician,1,0,1,0
49,fire fighter,1,1,0,0
49,butcher,1,0,1,0
49,guard,1,1,0,0
49,plumber,1,0,1,0
49,farmer,1,1,0,0
49,carpenter,1,0,1,0
49,trucker,1,0,1,0
49,barber,1,0,1,0
49,construction worker,1,0,1,0
49,roofer,1,1,0,0
49,auto mechanic,1,0,1,0
49,heavy equipment operator,1,1,0,0
50,cosmetologist,1,1,0,0
50,manicurist,1,1,0,0
50,secretary,1,1,0,0
50,hairdresser,1,1,0,0
50,flight attendant,1,1,0,0
50,dress maker,1,1,0,0
50,receptionist,1,1,0,0
50,florist,1,1,0,0
50,housekeeper,1,1,0,0
50,child care worker,1,1,0,0
50,kindergarten teacher,1,1,0,0
50,interior decorator,1,1,0,0
50,registered nurse,1,1,0,0
50,elementary school teacher,1,1,0,0
50,librarian,1,1,0,0
50,cake decorator,1,1,0,0
50,dietician,1,1,0,0
50,exercise instructor,1,1,0,0
50,nutritionist,1,1,0,0
50,hair cutter,1,1,0,0
50,physician's assistant,1,1,0,0
50,massage therapist,1,1,0,0
50,bookkeeper,1,1,0,0
50,high school teacher,1,1,0,0
50,travel agent,1,1,0,0
50,guidance counselor,1,1,0,0
50,dental hygienist,1,1,0,0
50,real estate agent,1,1,0,0
50,counseling psychologist,1,1,0,0
50,baker,1,1,0,0
50,school psychologist,1,1,0,0
50,occupational therapist,1,1,0,0
50,cashier,1,1,0,0
50,reporter,1,1,0,0
50,server,1,1,0,0
50,clinical psychologist,1,1,0,0
50,animal caretaker,1,1,0,0
50,paralegal,1,1,0,0
50,physical therapist,1,1,0,0
50,singer,1,1,0,0
50,artist,1,1,0,0
50,veterinarian,1,1,0,0
50,cook,1,1,0,0
50,author,1,1,0,0
50,photographer,1,1,0,0
50,tour guide,1,1,0,0
50,journalist,1,1,0,0
50,phlebotomist,1,1,0,0
50,writer,1,1,0,0
50,emergency medical care,1,1,0,0
50,graphic designer,1,1,0,0
50,accountant,1,1,0,0
50,lawyer,1,1,0,0
50,concierge,1,1,0,0
50,forensic psychologist,1,1,0,0
50,salesperson,1,1,0,0
50,editor,1,1,0,0
50,insurance agent,1,1,0,0
50,theatrical director,1,0,1,0
50,pharmacist,1,1,0,0
50,doctor,1,1,0,0
50,systems analyst,1,0,1,0
50,judge,1,1,0,0
50,research scientist,1,1,0,0
50,professor,1,1,0,0
50,income tax preparer,1,1,0,0
50,chef,1,1,0,0
50,executive,1,1,0,0
50,radio technician,1,1,0,0
50,chiropractor,1,1,0,0
50,landscaper,1,0,1,0
50,tailor,1,0,1,0
50,bartender,1,1,0,0
50,surgeon,1,0,1,0
50,computer programmer,1,0,1,0
50,movie director,1,1,0,0
50,painter,1,1,0,0
50,dentist,1,0,1,0
50,groundskeeper,1,0,1,0
50,architect,1,1,0,0
50,stock broker,1,1,0,0
50,police officer,1,1,0,0
50,janitor,1,0,1,0
50,coach,1,1,0,0
50,rancher,1,0,1,0
50,probation officer,1,1,0,0
50,bell hop,1,0,1,0
50,pilot,1,1,0,0
50,drafting worker,1,0,1,0
50,highway worker,1,1,0,0
50,stone cutter,1,1,0,0
50,logger,1,0,1,0
50,private detective,1,1,0,0
50,electrician,1,0,1,0
50,fire fighter,1,1,0,0
50,butcher,1,0,1,0
50,guard,1,1,0,0
50,plumber,1,0,1,0
50,farmer,1,1,0,0
50,carpenter,1,0,1,0
50,trucker,1,1,0,0
50,barber,1,0,1,0
50,construction worker,1,0,1,0
50,roofer,1,0,1,0
50,auto mechanic,1,0,1,0
50,heavy equipment operator,1,1,0,0
51,cosmetologist,1,1,0,0
51,manicurist,1,1,0,0
51,secretary,1,1,0,0
51,hairdresser,1,1,0,0
51,flight attendant,1,1,0,0
51,dress maker,1,1,0,0
51,receptionist,1,1,0,0
51,florist,1,1,0,0
51,housekeeper,1,1,0,0
51,child care worker,1,1,0,0
51,kindergarten teacher,1,1,0,0
51,interior decorator,1,1,0,0
51,registered nurse,1,1,0,0
51,elementary school teacher,1,1,0,0
51,librarian,1,1,0,0
51,cake decorator,1,1,0,0
51,dietician,1,1,0,0
51,exercise instructor,1,1,0,0
51,nutritionist,1,1,0,0
51,hair cutter,1,1,0,0
51,physician's assistant,1,1,0,0
51,massage therapist,1,1,0,0
51,bookkeeper,1,1,0,0
51,high school teacher,1,1,0,0
51,travel agent,1,1,0,0
51,guidance counselor,1,1,0,0
51,dental hygienist,1,1,0,0
51,real estate agent,1,1,0,0
51,counseling psychologist,1,1,0,0
51,baker,1,1,0,0
51,school psychologist,1,1,0,0
51,occupational therapist,1,1,0,0
51,cashier,1,1,0,0
51,reporter,1,1,0,0
51,server,1,1,0,0
51,clinical psychologist,1,1,0,0
51,animal caretaker,1,1,0,0
51,paralegal,1,1,0,0
51,physical therapist,1,1,0,0
51,singer,1,1,0,0
51,artist,1,1,0,0
51,veterinarian,1,1,0,0
51,cook,1,1,0,0
51,author,1,1,0,0
51,photographer,1,1,0,0
51,tour guide,1,1,0,0
51,journalist,1,1,0,0
51,phlebotomist,1,1,0,0
51,writer,1,1,0,0
51,emergency medical care,1,1,0,0
51,graphic designer,1,1,0,0
51,accountant,1,1,0,0
51,lawyer,1,1,0,0
51,concierge,1,1,0,0
51,forensic psychologist,1,1,0,0
51,salesperson,1,1,0,0
51,editor,1,1,0,0
51,insurance agent,1,1,0,0
51,theatrical director,1,1,0,0
51,pharmacist,1,1,0,0
51,doctor,1,1,0,0
51,systems analyst,1,0,1,0
51,judge,1,1,0,0
51,research scientist,1,1,0,0
51,professor,1,1,0,0
51,income tax preparer,1,1,0,0
51,chef,1,1,0,0
51,executive,1,1,0,0
51,radio technician,1,0,1,0
51,chiropractor,1,0,1,0
51,landscaper,1,1,0,0
51,tailor,1,0,1,0
51,bartender,1,1,0,0
51,surgeon,1,1,0,0
51,computer programmer,1,1,0,0
51,movie director,1,0,1,0
51,painter,1,1,0,0
51,dentist,1,1,0,0
51,groundskeeper,1,0,1,0
51,architect,1,1,0,0
51,stock broker,1,0,1,0
51,police officer,1,1,0,0
51,janitor,1,0,1,0
51,coach,1,1,0,0
51,rancher,1,0,1,0
51,probation officer,1,1,0,0
51,bell hop,1,0,1,0
51,pilot,1,1,0,0
51,drafting worker,1,1,0,0
51,highway worker,1,1,0,0
51,stone cutter,1,1,0,0
51,logger,1,0,1,0
51,private detective,1,1,0,0
51,electrician,1,0,1,0
51,fire fighter,1,1,0,0
51,butcher,1,0,1,0
51,guard,1,1,0,0
51,plumber,1,0,1,0
51,farmer,1,1,0,0
51,carpenter,1,0,1,0
51,trucker,1,0,1,0
51,barber,1,0,1,0
51,construction worker,1,1,0,0
51,roofer,1,0,1,0
51,auto mechanic,1,0,1,0
51,heavy equipment operator,1,1,0,0
52,cosmetologist,1,1,0,0
52,manicurist,1,1,0,0
52,secretary,1,1,0,0
52,hairdresser,1,1,0,0
52,flight attendant,1,1,0,0
52,dress maker,1,1,0,0
52,receptionist,1,1,0,0
52,florist,1,1,0,0
52,housekeeper,1,1,0,0
52,child care worker,1,1,0,0
52,kindergarten teacher,1,1,0,0
52,interior decorator,1,1,0,0
52,registered nurse,1,1,0,0
52,elementary school teacher,1,1,0,0
52,librarian,1,1,0,0
52,cake decorator,1,1,0,0
52,dietician,1,1,0,0
52,exercise instructor,1,1,0,0
52,nutritionist,1,1,0,0
52,hair cutter,1,1,0,0
52,physician's assistant,1,1,0,0
52,massage therapist,1,1,0,0
52,bookkeeper,1,1,0,0
52,high school teacher,1,1,0,0
52,travel agent,1,1,0,0
52,guidance counselor,1,1,0,0
52,dental hygienist,1,1,0,0
52,real estate agent,1,1,0,0
52,counseling psychologist,1,1,0,0
52,baker,1,1,0,0
52,school psychologist,1,1,0,0
52,occupational therapist,1,1,0,0
52,cashier,1,1,0,0
52,reporter,1,1,0,0
52,server,1,1,0,0
52,clinical psychologist,1,1,0,0
52,animal caretaker,1,1,0,0
52,paralegal,1,1,0,0
52,physical therapist,1,1,0,0
52,singer,1,1,0,0
52,artist,1,1,0,0
52,veterinarian,1,1,0,0
52,cook,1,0,1,0
52,author,1,1,0,0
52,photographer,1,1,0,0
52,tour guide,1,1,0,0
52,journalist,1,1,0,0
52,phlebotomist,1,1,0,0
52,writer,1,1,0,0
52,emergency medical care,1,1,0,0
52,graphic designer,1,1,0,0
52,accountant,1,1,0,0
52,lawyer,1,1,0,0
52,concierge,1,0,1,0
52,forensic psychologist,1,1,0,0
52,salesperson,1,1,0,0
52,editor,1,0,1,0
52,insurance agent,1,1,0,0
52,theatrical director,1,1,0,0
52,pharmacist,1,1,0,0
52,doctor,1,0,1,0
52,systems analyst,1,1,0,0
52,judge,1,1,0,0
52,research scientist,1,1,0,0
52,professor,1,0,1,0
52,income tax preparer,1,1,0,0
52,chef,1,1,0,0
52,executive,1,1,0,0
52,radio technician,1,1,0,0
52,chiropractor,1,1,0,0
52,landscaper,1,0,1,0
52,tailor,1,1,0,0
52,bartender,1,1,0,0
52,surgeon,1,0,1,0
52,computer programmer,1,0,1,0
52,movie director,1,0,1,0
52,painter,1,1,0,0
52,dentist,1,1,0,0
52,groundskeeper,1,0,1,0
52,architect,1,1,0,0
52,stock broker,1,1,0,0
52,police officer,1,1,0,0
52,janitor,1,0,1,0
52,coach,1,1,0,0
52,rancher,1,0,1,0
52,probation officer,1,1,0,0
52,bell hop,1,0,1,0
52,pilot,1,1,0,0
52,drafting worker,1,1,0,0
52,highway worker,1,0,1,0
52,stone cutter,1,1,0,0
52,logger,1,0,1,0
52,private detective,1,1,0,0
52,electrician,1,0,1,0
52,fire fighter,1,1,0,0
52,butcher,1,0,1,0
52,guard,1,1,0,0
52,plumber,1,1,0,0
52,farmer,1,0,1,0
52,carpenter,1,0,1,0
52,trucker,1,1,0,0
52,barber,1,0,1,0
52,construction worker,1,0,1,0
52,roofer,1,0,1,0
52,auto mechanic,1,0,1,0
52,heavy equipment operator,1,1,0,0
53,cosmetologist,1,1,0,0
53,manicurist,1,1,0,0
53,secretary,1,1,0,0
53,hairdresser,1,1,0,0
53,flight attendant,1,1,0,0
53,dress maker,1,1,0,0
53,receptionist,1,1,0,0
53,florist,1,1,0,0
53,housekeeper,1,1,0,0
53,child care worker,1,1,0,0
53,kindergarten teacher,1,1,0,0
53,interior decorator,1,1,0,0
53,registered nurse,1,1,0,0
53,elementary school teacher,1,1,0,0
53,librarian,1,1,0,0
53,cake decorator,1,1,0,0
53,dietician,1,1,0,0
53,exercise instructor,1,1,0,0
53,nutritionist,1,1,0,0
53,hair cutter,1,1,0,0
53,physician's assistant,1,1,0,0
53,massage therapist,1,1,0,0
53,bookkeeper,1,1,0,0
53,high school teacher,1,1,0,0
53,travel agent,1,1,0,0
53,guidance counselor,1,1,0,0
53,dental hygienist,1,1,0,0
53,real estate agent,1,1,0,0
53,counseling psychologist,1,1,0,0
53,baker,1,1,0,0
53,school psychologist,1,1,0,0
53,occupational therapist,1,1,0,0
53,cashier,1,1,0,0
53,reporter,1,1,0,0
53,server,1,1,0,0
53,clinical psychologist,1,1,0,0
53,animal caretaker,1,1,0,0
53,paralegal,1,1,0,0
53,physical therapist,1,1,0,0
53,singer,1,1,0,0
53,artist,1,1,0,0
53,veterinarian,1,1,0,0
53,cook,1,0,1,0
53,author,1,1,0,0
53,photographer,1,1,0,0
53,tour guide,1,1,0,0
53,journalist,1,1,0,0
53,phlebotomist,1,0,1,0
53,writer,1,1,0,0
53,emergency medical care,1,1,0,0
53,graphic designer,1,1,0,0
53,accountant,1,1,0,0
53,lawyer,1,1,0,0
53,concierge,1,1,0,0
53,forensic psychologist,1,1,0,0
53,salesperson,1,1,0,0
53,editor,1,1,0,0
53,insurance agent,1,1,0,0
53,theatrical director,1,1,0,0
53,pharmacist,1,1,0,0
53,doctor,1,1,0,0
53,systems analyst,1,1,0,0
53,judge,1,1,0,0
53,research scientist,1,1,0,0
53,professor,1,1,0,0
53,income tax preparer,1,1,0,0
53,chef,1,1,0,0
53,executive,1,1,0,0
53,radio technician,1,1,0,0
53,chiropractor,1,0,1,0
53,landscaper,1,0,1,0
53,tailor,1,0,1,0
53,bartender,1,1,0,0
53,surgeon,1,0,1,0
53,computer programmer,1,0,1,0
53,movie director,1,1,0,0
53,painter,1,1,0,0
53,dentist,1,1,0,0
53,groundskeeper,1,1,0,0
53,architect,1,1,0,0
53,stock broker,1,0,1,0
53,police officer,1,1,0,0
53,janitor,1,0,1,0
53,coach,1,1,0,0
53,rancher,1,0,1,0
53,probation officer,1,1,0,0
53,bell hop,1,0,1,0
53,pilot,1,1,0,0
53,drafting worker,1,1,0,0
53,highway worker,1,1,0,0
53,stone cutter,1,1,0,0
53,logger,1,0,1,0
53,private detective,1,1,0,0
53,electrician,1,0,1,0
53,fire fighter,1,1,0,0
53,butcher,1,0,1,0
53,guard,1,0,1,0
53,plumber,1,0,1,0
53,farmer,1,0,1,0
53,carpenter,1,0,1,0
53,trucker,1,1,0,0
53,barber,1,0,1,0
53,construction worker,1,0,1,0
53,roofer,1,1,0,0
53,auto mechanic,1,1,0,0
53,heavy equipment operator,1,0,1,0
54,cosmetologist,1,1,0,0
54,manicurist,1,1,0,0
54,secretary,1,1,0,0
54,hairdresser,1,1,0,0
54,flight attendant,1,1,0,0
54,dress maker,1,1,0,0
54,receptionist,1,1,0,0
54,florist,1,1,0,0
54,housekeeper,1,1,0,0
54,child care worker,1,1,0,0
54,kindergarten teacher,1,1,0,0
54,interior decorator,1,1,0,0
54,registered nurse,1,1,0,0
54,elementary school teacher,1,1,0,0
54,librarian,1,1,0,0
54,cake decorator,1,1,0,0
54,dietician,1,1,0,0
54,exercise instructor,1,1,0,0
54,nutritionist,1,1,0,0
54,hair cutter,1,1,0,0
54,physician's assistant,1,1,0,0
54,massage therapist,1,1,0,0
54,bookkeeper,1,1,0,0
54,high school teacher,1,1,0,0
54,travel agent,1,1,0,0
54,guidance counselor,1,1,0,0
54,dental hygienist,1,1,0,0
54,real estate agent,1,1,0,0
54,counseling psychologist,1,1,0,0
54,baker,1,1,0,0
54,school psychologist,1,1,0,0
54,occupational therapist,1,1,0,0
54,cashier,1,1,0,0
54,reporter,1,1,0,0
54,server,1,1,0,0
54,clinical psychologist,1,1,0,0
54,animal caretaker,1,1,0,0
54,paralegal,1,1,0,0
54,physical therapist,1,1,0,0
54,singer,1,1,0,0
54,artist,1,1,0,0
54,veterinarian,1,1,0,0
54,cook,1,1,0,0
54,author,1,1,0,0
54,photographer,1,1,0,0
54,tour guide,1,1,0,0
54,journalist,1,1,0,0
54,phlebotomist,1,1,0,0
54,writer,1,1,0,0
54,emergency medical care,1,1,0,0
54,graphic designer,1,1,0,0
54,accountant,1,1,0,0
54,lawyer,1,1,0,0
54,concierge,1,1,0,0
54,forensic psychologist,1,1,0,0
54,salesperson,1,1,0,0
54,editor,1,1,0,0
54,insurance agent,1,1,0,0
54,theatrical director,1,1,0,0
54,pharmacist,1,1,0,0
54,doctor,1,1,0,0
54,systems analyst,1,0,1,0
54,judge,1,1,0,0
54,research scientist,1,0,1,0
54,professor,1,1,0,0
54,income tax preparer,1,1,0,0
54,chef,1,1,0,0
54,executive,1,0,1,0
54,radio technician,1,1,0,0
54,chiropractor,1,0,1,0
54,landscaper,1,1,0,0
54,tailor,1,0,1,0
54,bartender,1,1,0,0
54,surgeon,1,1,0,0
54,computer programmer,1,0,1,0
54,movie director,1,1,0,0
54,painter,1,1,0,0
54,dentist,1,1,0,0
54,groundskeeper,1,0,1,0
54,architect,1,1,0,0
54,stock broker,1,0,1,0
54,police officer,1,1,0,0
54,janitor,1,1,0,0
54,coach,1,1,0,0
54,rancher,1,0,1,0
54,probation officer,1,1,0,0
54,bell hop,1,0,1,0
54,pilot,1,1,0,0
54,drafting worker,1,1,0,0
54,highway worker,1,0,1,0
54,stone cutter,1,1,0,0
54,logger,1,0,1,0
54,private detective,1,1,0,0
54,electrician,1,0,1,0
54,fire fighter,1,1,0,0
54,butcher,1,0,1,0
54,guard,1,1,0,0
54,plumber,1,0,1,0
54,farmer,1,0,1,0
54,carpenter,1,0,1,0
54,trucker,1,0,1,0
54,barber,1,0,1,0
54,construction worker,1,0,1,0
54,roofer,1,0,1,0
54,auto mechanic,1,0,1,0
54,heavy equipment operator,1,0,1,0
55,cosmetologist,1,1,0,0
55,manicurist,1,1,0,0
55,secretary,1,1,0,0
55,hairdresser,1,1,0,0
55,flight attendant,1,1,0,0
55,dress maker,1,1,0,0
55,receptionist,1,1,0,0
55,florist,1,1,0,0
55,housekeeper,1,1,0,0
55,child care worker,1,1,0,0
55,kindergarten teacher,1,1,0,0
55,interior decorator,1,1,0,0
55,registered nurse,1,1,0,0
55,elementary school teacher,1,1,0,0
55,librarian,1,1,0,0
55,cake decorator,1,1,0,0
55,dietician,1,1,0,0
55,exercise instructor,1,1,0,0
55,nutritionist,1,1,0,0
55,hair cutter,1,1,0,0
55,physician's assistant,1,1,0,0
55,massage therapist,1,1,0,0
55,bookkeeper,1,1,0,0
55,high school teacher,1,1,0,0
55,travel agent,1,1,0,0
55,guidance counselor,1,1,0,0
55,dental hygienist,1,1,0,0
55,real estate agent,1,1,0,0
55,counseling psychologist,1,1,0,0
55,baker,1,1,0,0
55,school psychologist,1,1,0,0
55,occupational therapist,1,1,0,0
55,cashier,1,1,0,0
55,reporter,1,1,0,0
55,server,1,1,0,0
55,clinical psychologist,1,1,0,0
55,animal caretaker,1,1,0,0
55,paralegal,1,1,0,0
55,physical therapist,1,1,0,0
55,singer,1,1,0,0
55,artist,1,1,0,0
55,veterinarian,1,1,0,0
55,cook,1,1,0,0
55,author,1,1,0,0
55,photographer,1,1,0,0
55,tour guide,1,1,0,0
55,journalist,1,1,0,0
55,phlebotomist,1,1,0,0
55,writer,1,1,0,0
55,emergency medical care,1,1,0,0
55,graphic designer,1,1,0,0
55,accountant,1,1,0,0
55,lawyer,1,1,0,0
55,concierge,1,1,0,0
55,forensic psychologist,1,1,0,0
55,salesperson,1,1,0,0
55,editor,1,1,0,0
55,insurance agent,1,1,0,0
55,theatrical director,1,1,0,0
55,pharmacist,1,1,0,0
55,doctor,1,1,0,0
55,systems analyst,1,1,0,0
55,judge,1,0,1,0
55,research scientist,1,1,0,0
55,professor,1,1,0,0
55,income tax preparer,1,1,0,0
55,chef,1,1,0,0
55,executive,1,1,0,0
55,radio technician,1,1,0,0
55,chiropractor,1,0,1,0
55,landscaper,1,1,0,0
55,tailor,1,0,1,0
55,bartender,1,1,0,0
55,surgeon,1,1,0,0
55,computer programmer,1,1,0,0
55,movie director,1,1,0,0
55,painter,1,1,0,0
55,dentist,1,1,0,0
55,groundskeeper,1,1,0,0
55,architect,1,1,0,0
55,stock broker,1,1,0,0
55,police officer,1,1,0,0
55,janitor,1,0,1,0
55,coach,1,1,0,0
55,rancher,1,0,1,0
55,probation officer,1,1,0,0
55,bell hop,1,0,1,0
55,pilot,1,1,0,0
55,drafting worker,1,0,1,0
55,highway worker,1,1,0,0
55,stone cutter,1,1,0,0
55,logger,1,0,1,0
55,private detective,1,1,0,0
55,electrician,1,1,0,0
55,fire fighter,1,1,0,0
55,butcher,1,0,1,0
55,guard,1,0,1,0
55,plumber,1,0,1,0
55,farmer,1,1,0,0
55,carpenter,1,1,0,0
55,trucker,1,1,0,0
55,barber,1,0,1,0
55,construction worker,1,0,1,0
55,roofer,1,1,0,0
55,auto mechanic,1,0,1,0
55,heavy equipment operator,1,1,0,0
56,cosmetologist,1,1,0,0
56,manicurist,1,1,0,0
56,secretary,1,1,0,0
56,hairdresser,1,1,0,0
56,flight attendant,1,1,0,0
56,dress maker,1,1,0,0
56,receptionist,1,1,0,0
56,florist,1,1,0,0
56,housekeeper,1,1,0,0
56,child care worker,1,1,0,0
56,kindergarten teacher,1,1,0,0
56,interior decorator,1,1,0,0
56,registered nurse,1,1,0,0
56,elementary school teacher,1,1,0,0
56,librarian,1,1,0,0
56,cake decorator,1,1,0,0
56,dietician,1,1,0,0
56,exercise instructor,1,1,0,0
56,nutritionist,1,1,0,0
56,hair cutter,1,1,0,0
56,physician's assistant,1,1,0,0
56,massage therapist,1,1,0,0
56,bookkeeper,1,1,0,0
56,high school teacher,1,1,0,0
56,travel agent,1,1,0,0
56,guidance counselor,1,1,0,0
56,dental hygienist,1,1,0,0
56,real estate agent,1,1,0,0
56,counseling psychologist,1,1,0,0
56,baker,1,1,0,0
56,school psychologist,1,1,0,0
56,occupational therapist,1,1,0,0
56,cashier,1,1,0,0
56,reporter,1,1,0,0
56,server,1,1,0,0
56,clinical psychologist,1,1,0,0
56,animal caretaker,1,1,0,0
56,paralegal,1,1,0,0
56,physical therapist,1,1,0,0
56,singer,1,1,0,0
56,artist,1,1,0,0
56,veterinarian,1,1,0,0
56,cook,1,1,0,0
56,author,1,1,0,0
56,photographer,1,1,0,0
56,tour guide,1,1,0,0
56,journalist,1,1,0,0
